-36.28434127196505, -18.15161733608845
-35.614890880980006, -18.029123629696883
-35.303162072964064, -16.893789866692444
-34.88752366227615, -18.678273673062662
-34.26065917402552, -18.984077131549796
-33.58609847471235, -18.898651498964185
-32.93040660614919, -18.381448206878147
-32.24208738441413, -18.49066516080589
-31.777049326554287, -16.86451125807565
-31.58694585674785, -14.489163100418992
-31.28924716796005, -10.31509399669902
-31.501092676835263, -12.377967932944514
-30.826531977522087, -6.596282556231948
-30.591457794428102, -4.332421455923303
-30.175557316646437, -0.09428817922827193
-29.89645586180241, 0.9258936968681368
-29.54895489548956, -1.4179319273118338
-29.044056432670303, -3.8013797315517124
-28.66998186305118, -4.274632706107454
-28.123178871941256, -4.718806873575012
-27.637699580768896, -6.034884173237501
-27.147109981268407, -8.385262728670767
-26.74850593167426, -10.153715838968594
-26.288578182142547, -8.303609572499639
-25.614017482829375, -9.418585935000763
-25.075731672266336, -10.751685952311291
-24.479529033984488, -10.651867157859883
-23.83051987631196, -12.172863979143315
-23.16106948532692, -11.633951751200328
-22.486508786013744, -12.581430160898648
-21.90393363660691, -14.264478596813177
-21.32135848720008, -15.803292684480823
-20.646797787886904, -16.052862957500807
-19.929782219386183, -15.951128619184914
-19.63495673891714, -13.55648956482726
-19.297676389260555, -16.663668805409316
-18.62311568994738, -17.145875123988745
-17.948554990634204, -17.38613995518635
-17.273994291321028, -18.063760552035717
-16.630095441976636, -17.888063750492122
-16.354138792257608, -16.242006541641786
-15.90954196771029, -18.826869656077605
-15.260532810037766, -18.73911067696895
-14.575751494068331, -21.33256944877583
-13.901190794755156, -22.140466231138475
-13.22663009544198, -22.464480038737477
-12.552069396128804, -22.388359847974243
-11.877508696815632, -22.610013795527095
-11.202947997502456, -22.738613324856175
-10.579490381470581, -21.28527377224617
-10.364857431689117, -20.024594434877585
-9.66985549906342, -20.79419514802528
-8.995294799750248, -19.554894729464834
-8.586470133499837, -20.287034596570834
-8.198086700561948, -22.7878231838628
-7.523526001248776, -22.25573634380305
-6.8489653019356, -22.058645409348927
-6.174404602622424, -21.638223871157706
-5.499843903309252, -21.50627102946021
-4.825283203996076, -21.420845396874583
-4.1507225046829035, -21.30750343882184
-3.4761618053697276, -21.01735808614393
-2.8016011060565518, -20.99707054631496
-2.1525919483840212, -20.221484325835547
-1.4524797074302, -20.574972351939522
-0.7779190081170242, -20.92690248500567
-0.10335830880384833, -21.567301314565512
0.5712023905093204, -21.42604303104565
1.2457630898224963, -20.633403819959327
1.9203237891356721, -21.10630469671638
2.594884488448848, -20.909213762262226
3.269445187762024, -20.758650036919974
3.9440058870751997, -20.124203336814077
4.618566586388376, -18.91281924372076
5.293127285701544, -18.911142587536546
5.96768798501472, -18.1743360273845
6.642248684327896, -18.051688627509364
7.316809383641072, -18.64556024795732
7.991370082954248, -18.774159777286414
8.665930782267424, -19.209838886753943
9.345601789908727, -19.64536430273793
9.30982963161182, -17.189803516015076
10.015052180893768, -20.285916825781342
10.638509796925646, -19.930619408211896
10.928775309963434, -18.8812310412102
11.33351172955134, -19.278497957497436
